Vehicle Number,Vehicle Entering Time,Departure Time,Date,Vehicle Owner Name,Duration,Type of Vehicle_Two Wheeler,Entry_Hour,Entry_Date,DayOfWeek,Is_Weekend,Hour_Bin,Entry_Hour_Sq,Avg_Duration_Per_Hour,Owner_Entry_Count
AP16KD2368,2025-10-27 13:18:00,2025-10-27 13:21:00,10/15/2025,Kavya Kulkarni,3,False,13,2025-10-27,0,0,3,169,92.6036866359447,511
KA98XE0308,2025-10-27 21:50:00,2025-10-27 23:55:00,10/15/2025,Yash Verma,125,False,21,2025-10-27,0,0,5,441,48.3002450980392,496
DL05TV4229,2025-10-27 09:54:00,2025-10-27 10:38:00,10/15/2025,Aditya Patel,44,True,9,2025-10-27,0,0,2,81,89.4622425629291,502
UP12HE9875,2025-10-27 20:57:00,2025-10-27 20:54:00,10/15/2025,Sana Kapoor,-3,False,20,2025-10-27,0,0,5,400,64.1733333333333,515
DL15DT9710,2025-10-27 00:23:00,2025-10-27 01:05:00,10/15/2025,Kriti Verma,42,True,0,2025-10-27,0,0,0,0,100.017878426698,471
WB69IS9366,2025-10-27 09:59:00,2025-10-27 10:06:00,10/15/2025,Ishita Rao,7,False,9,2025-10-27,0,0,2,81,89.4622425629291,531
RJ48EW3353,2025-10-27 23:16:00,2025-10-27 23:13:00,10/15/2025,Deepa Joshi,-3,False,23,2025-10-27,0,0,5,529,-1.83602771362587,505
MH38MN4807,2025-10-27 02:16:00,2025-10-27 02:47:00,10/15/2025,Kavya Kulkarni,31,True,2,2025-10-27,0,0,0,4,90.0264367816092,511
RJ44CK2344,2025-10-27 20:54:00,2025-10-27 20:38:00,10/15/2025,Ankit Joshi,-16,False,20,2025-10-27,0,0,5,400,64.1733333333333,546
GJ56RZ8097,2025-10-27 06:14:00,2025-10-27 07:25:00,10/15/2025,Kavya Kulkarni,71,True,6,2025-10-27,0,0,1,36,93.5439739413681,511
KL22HW4765,2025-10-27 11:52:00,2025-10-27 14:05:00,10/15/2025,Kabir Mehta,133,False,11,2025-10-27,0,0,2,121,91.6714285714286,535
GJ14YU5132,2025-10-27 09:47:00,2025-10-27 09:17:00,10/15/2025,Sachin Yadav,-30,False,9,2025-10-27,0,0,2,81,89.4622425629291,509
AP89QB7556,2025-10-27 09:33:00,2025-10-27 11:39:00,10/15/2025,Kavya Kulkarni,126,True,9,2025-10-27,0,0,2,81,89.4622425629291,511
DL85LS6888,2025-10-27 16:23:00,2025-10-27 19:26:00,10/15/2025,Ishita Rao,183,False,16,2025-10-27,0,0,3,256,86.6213942307692,531
RJ11CE1951,2025-10-27 12:49:00,2025-10-27 14:46:00,10/15/2025,Rohan Singh,117,True,12,2025-10-27,0,0,3,144,88.5630461922597,468
MH73UD5620,2025-10-27 16:08:00,2025-10-27 19:41:00,10/15/2025,Priya Patel,213,False,16,2025-10-27,0,0,3,256,86.6213942307692,496
WB29FG1870,2025-10-27 02:44:00,2025-10-27 04:06:00,10/15/2025,Divya Iyer,82,True,2,2025-10-27,0,0,0,4,90.0264367816092,501
KL25UH0793,2025-10-27 14:11:00,2025-10-27 16:54:00,10/15/2025,Ankit Joshi,163,False,14,2025-10-27,0,0,3,196,92.063371356147,546
AP75IL3530,2025-10-27 05:45:00,2025-10-27 07:46:00,10/15/2025,Sana Kapoor,121,True,5,2025-10-27,0,0,0,25,85.6884480746791,515
KA11FJ1419,2025-10-27 19:44:00,2025-10-27 22:36:00,10/15/2025,Vikram Chatterjee,172,True,19,2025-10-27,0,0,4,361,79.3558926487748,508
RJ37HA1464,2025-10-27 10:16:00,2025-10-27 11:09:00,10/15/2025,Rahul Desai,53,True,10,2025-10-27,0,0,2,100,85.2860520094563,507
GJ42CS7561,2025-10-27 17:25:00,2025-10-27 20:04:00,10/15/2025,Aditya Patel,159,False,17,2025-10-27,0,0,4,289,93.6626650660264,502
KA15HX2210,2025-10-27 05:32:00,2025-10-27 06:12:00,10/15/2025,Shreya Desai,40,True,5,2025-10-27,0,0,0,25,85.6884480746791,501
MH94YS9282,2025-10-27 07:55:00,2025-10-27 07:51:00,10/15/2025,Sana Kapoor,-4,True,7,2025-10-27,0,0,1,49,90.0012195121951,515
AP35EU7408,2025-10-27 02:08:00,2025-10-27 07:59:00,10/15/2025,Sachin Yadav,351,True,2,2025-10-27,0,0,0,4,90.0264367816092,509
KL56FK8578,2025-10-27 07:42:00,2025-10-27 09:31:00,10/15/2025,Aisha Khan,109,True,7,2025-10-27,0,0,1,49,90.0012195121951,512
TN37NS6224,2025-10-27 08:20:00,2025-10-27 08:00:00,10/15/2025,Yash Verma,-20,True,8,2025-10-27,0,0,1,64,87.4739393939394,496
DL83BI6678,2025-10-27 18:37:00,2025-10-27 19:34:00,10/15/2025,Kriti Verma,57,False,18,2025-10-27,0,0,4,324,86.5085784313726,471
MH66HJ3280,2025-10-27 22:56:00,2025-10-27 22:25:00,10/15/2025,Shreya Desai,-31,False,22,2025-10-27,0,0,5,484,27.9203640500569,501
RJ06KR0611,2025-10-27 16:59:00,2025-10-27 16:34:00,10/15/2025,Siddharth Nair,-25,False,16,2025-10-27,0,0,3,256,86.6213942307692,528
MH28EP2437,2025-10-27 16:07:00,2025-10-27 16:07:00,10/15/2025,Ankit Joshi,0,False,16,2025-10-27,0,0,3,256,86.6213942307692,546
UP60WE3973,2025-10-27 21:24:00,2025-10-27 22:05:00,10/15/2025,Anirudh Reddy,41,True,21,2025-10-27,0,0,5,441,48.3002450980392,479
DL93PV4663,2025-10-27 16:42:00,2025-10-27 16:14:00,10/15/2025,Neha Sharma,-28,True,16,2025-10-27,0,0,3,256,86.6213942307692,536
RJ10PT7912,2025-10-27 12:39:00,2025-10-27 12:23:00,10/15/2025,Karan Kapoor,-16,False,12,2025-10-27,0,0,3,144,88.5630461922597,523
UP95RK8218,2025-10-27 03:36:00,2025-10-27 03:42:00,10/15/2025,Karan Kapoor,6,True,3,2025-10-27,0,0,0,9,92.5401730531521,523
MH43MQ0807,2025-10-27 17:59:00,2025-10-27 23:04:00,10/15/2025,Sneha Reddy,305,False,17,2025-10-27,0,0,4,289,93.6626650660264,516
TN23LN5669,2025-10-27 17:47:00,2025-10-27 20:34:00,10/15/2025,Sameer Kulkarni,167,False,17,2025-10-27,0,0,4,289,93.6626650660264,482
DL40IB5409,2025-10-27 12:59:00,2025-10-27 17:55:00,10/15/2025,Simran Kaur,296,False,12,2025-10-27,0,0,3,144,88.5630461922597,496
MH62SS2351,2025-10-27 17:50:00,2025-10-27 17:02:00,10/15/2025,Sachin Yadav,-48,False,17,2025-10-27,0,0,4,289,93.6626650660264,509
MH19KR3002,2025-10-27 03:53:00,2025-10-27 03:14:00,10/15/2025,Tanvi Singh,-39,True,3,2025-10-27,0,0,0,9,92.5401730531521,481
UP74PM1390,2025-10-27 20:31:00,2025-10-27 20:04:00,10/15/2025,Siddharth Nair,-27,True,20,2025-10-27,0,0,5,400,64.1733333333333,528
KA92PF2792,2025-10-27 11:40:00,2025-10-27 12:12:00,10/15/2025,Ankit Joshi,32,True,11,2025-10-27,0,0,2,121,91.6714285714286,546
TN49YM4411,2025-10-27 16:46:00,2025-10-27 16:38:00,10/15/2025,Shreya Desai,-8,False,16,2025-10-27,0,0,3,256,86.6213942307692,501
RJ01WM8906,2025-10-27 15:22:00,2025-10-27 16:56:00,10/15/2025,Vikram Chatterjee,94,True,15,2025-10-27,0,0,3,225,93.481302774427,508
UP32CT1418,2025-10-27 13:08:00,2025-10-27 17:49:00,10/15/2025,Simran Kaur,281,False,13,2025-10-27,0,0,3,169,92.6036866359447,496
RJ32PF9744,2025-10-27 03:24:00,2025-10-27 04:01:00,10/15/2025,Divya Iyer,37,False,3,2025-10-27,0,0,0,9,92.5401730531521,501
GJ58OU9854,2025-10-27 22:25:00,2025-10-27 23:11:00,10/15/2025,Ananya Singh,46,False,22,2025-10-27,0,0,5,484,27.9203640500569,450
AP62RL4033,2025-10-27 14:43:00,2025-10-27 14:47:00,10/15/2025,Aisha Khan,4,False,14,2025-10-27,0,0,3,196,92.063371356147,512
TN51UW7163,2025-10-27 19:51:00,2025-10-27 20:30:00,10/15/2025,Priya Patel,39,True,19,2025-10-27,0,0,4,361,79.3558926487748,496
AP94NC9753,2025-10-27 00:55:00,2025-10-27 00:12:00,10/15/2025,Manish Iyer,-43,True,0,2025-10-27,0,0,0,0,100.017878426698,513
KA81HK1986,2025-10-27 05:12:00,2025-10-27 11:51:00,10/15/2025,Rakesh Rao,399,False,5,2025-10-27,0,0,0,25,85.6884480746791,500
AP74XG7729,2025-10-27 22:15:00,2025-10-27 23:50:00,10/15/2025,Pooja Mehta,95,True,22,2025-10-27,0,0,5,484,27.9203640500569,512
DL17HM4800,2025-10-27 16:33:00,2025-10-27 16:56:00,10/15/2025,Kavya Kulkarni,23,True,16,2025-10-27,0,0,3,256,86.6213942307692,511
MH02EP6637,2025-10-27 06:43:00,2025-10-27 08:26:00,10/15/2025,Mira Bhatia,103,False,6,2025-10-27,0,0,1,36,93.5439739413681,531
RJ61XM6696,2025-10-27 16:12:00,2025-10-27 17:47:00,10/15/2025,Pranav Sethi,95,True,16,2025-10-27,0,0,3,256,86.6213942307692,508
MH05LD3995,2025-10-27 06:58:00,2025-10-27 09:24:00,10/15/2025,Yash Verma,146,False,6,2025-10-27,0,0,1,36,93.5439739413681,496
AP78DE5746,2025-10-27 04:37:00,2025-10-27 07:59:00,10/15/2025,Rahul Desai,202,False,4,2025-10-27,0,0,0,16,87.0590277777778,507
TN81VY9587,2025-10-27 06:25:00,2025-10-27 09:48:00,10/15/2025,Aditya Patel,203,False,6,2025-10-27,0,0,1,36,93.5439739413681,502
TN46RT1732,2025-10-27 18:19:00,2025-10-27 18:41:00,10/15/2025,Karan Kapoor,22,True,18,2025-10-27,0,0,4,324,86.5085784313726,523
UP07OL2310,2025-10-27 15:59:00,2025-10-27 16:01:00,10/15/2025,Meera Nair,2,False,15,2025-10-27,0,0,3,225,93.481302774427,550
RJ91WC2406,2025-10-27 04:36:00,2025-10-27 04:22:00,10/15/2025,Arjun Gupta,-14,False,4,2025-10-27,0,0,0,16,87.0590277777778,496
MH44SS4351,2025-10-27 08:47:00,2025-10-27 09:53:00,10/15/2025,Pooja Mehta,66,True,8,2025-10-27,0,0,1,64,87.4739393939394,512
TN90EK1552,2025-10-27 12:27:00,2025-10-27 17:53:00,10/15/2025,Neha Sharma,326,True,12,2025-10-27,0,0,3,144,88.5630461922597,536
GJ17OF8054,2025-10-27 18:16:00,2025-10-27 20:27:00,10/15/2025,Sachin Yadav,131,False,18,2025-10-27,0,0,4,324,86.5085784313726,509
DL05NN4828,2025-10-27 14:07:00,2025-10-27 18:25:00,10/15/2025,Arjun Gupta,258,True,14,2025-10-27,0,0,3,196,92.063371356147,496
MH96KH8166,2025-10-27 03:33:00,2025-10-27 04:03:00,10/15/2025,Pranav Sethi,30,True,3,2025-10-27,0,0,0,9,92.5401730531521,508
GJ72WW8063,2025-10-27 13:55:00,2025-10-27 16:02:00,10/15/2025,Kriti Verma,127,False,13,2025-10-27,0,0,3,169,92.6036866359447,471
GJ11IQ8048,2025-10-27 19:02:00,2025-10-27 20:07:00,10/15/2025,Sachin Yadav,65,False,19,2025-10-27,0,0,4,361,79.3558926487748,509
DL52NO3300,2025-10-27 00:27:00,2025-10-27 00:17:00,10/15/2025,Mira Bhatia,-10,False,0,2025-10-27,0,0,0,0,100.017878426698,531
UP77HT0169,2025-10-27 07:55:00,2025-10-27 07:08:00,10/15/2025,Karan Kapoor,-47,False,7,2025-10-27,0,0,1,49,90.0012195121951,523
GJ81DC4772,2025-10-27 12:32:00,2025-10-27 12:42:00,10/15/2025,Neha Sharma,10,False,12,2025-10-27,0,0,3,144,88.5630461922597,536
WB07WJ7225,2025-10-27 06:54:00,2025-10-27 08:27:00,10/15/2025,Simran Kaur,93,True,6,2025-10-27,0,0,1,36,93.5439739413681,496
GJ37MZ7823,2025-10-27 17:13:00,2025-10-27 17:20:00,10/15/2025,Vikram Chatterjee,7,False,17,2025-10-27,0,0,4,289,93.6626650660264,508
WB77SX2397,2025-10-27 22:17:00,2025-10-27 22:18:00,10/15/2025,Ritika Nair,1,True,22,2025-10-27,0,0,5,484,27.9203640500569,514
KA23RT1537,2025-10-27 22:25:00,2025-10-27 22:08:00,10/15/2025,Manish Iyer,-17,False,22,2025-10-27,0,0,5,484,27.9203640500569,513
GJ92GP6825,2025-10-27 23:44:00,2025-10-27 23:33:00,10/15/2025,Divya Iyer,-11,True,23,2025-10-27,0,0,5,529,-1.83602771362587,501
KA54WE9609,2025-10-27 13:47:00,2025-10-27 13:14:00,10/15/2025,Ankit Joshi,-33,False,13,2025-10-27,0,0,3,169,92.6036866359447,546
MH58SZ9115,2025-10-27 01:25:00,2025-10-27 03:06:00,10/15/2025,Tanvi Singh,101,False,1,2025-10-27,0,0,0,1,88.9599514563107,481
TN49QT2408,2025-10-27 20:00:00,2025-10-27 22:34:00,10/15/2025,Priya Patel,154,True,20,2025-10-27,0,0,5,400,64.1733333333333,496
TN93DE3253,2025-10-27 02:40:00,2025-10-27 06:55:00,10/15/2025,Meera Nair,255,False,2,2025-10-27,0,0,0,4,90.0264367816092,550
MH31DJ8126,2025-10-27 21:30:00,2025-10-27 21:30:00,10/15/2025,Sneha Reddy,0,True,21,2025-10-27,0,0,5,441,48.3002450980392,516
GJ92NS9385,2025-10-27 04:05:00,2025-10-27 08:18:00,10/15/2025,Ankit Joshi,253,True,4,2025-10-27,0,0,0,16,87.0590277777778,546
UP26HL7600,2025-10-27 03:47:00,2025-10-27 03:44:00,10/15/2025,Kriti Verma,-3,False,3,2025-10-27,0,0,0,9,92.5401730531521,471
RJ08SE0409,2025-10-27 17:01:00,2025-10-27 17:11:00,10/15/2025,Deepa Joshi,10,True,17,2025-10-27,0,0,4,289,93.6626650660264,505
TN97MK8740,2025-10-27 00:36:00,2025-10-27 00:18:00,10/15/2025,Shreya Desai,-18,True,0,2025-10-27,0,0,0,0,100.017878426698,501
KL33LD1379,2025-10-27 02:04:00,2025-10-27 03:34:00,10/15/2025,Deepa Joshi,90,False,2,2025-10-27,0,0,0,4,90.0264367816092,505
RJ46DO9996,2025-10-27 16:01:00,2025-10-27 16:31:00,10/15/2025,Mira Bhatia,30,False,16,2025-10-27,0,0,3,256,86.6213942307692,531
KA60IA8212,2025-10-27 07:26:00,2025-10-27 08:21:00,10/15/2025,Pooja Mehta,55,True,7,2025-10-27,0,0,1,49,90.0012195121951,512
UP46KJ8847,2025-10-27 19:46:00,2025-10-27 20:07:00,10/15/2025,Rupali Sharma,21,False,19,2025-10-27,0,0,4,361,79.3558926487748,480
KL48FR0346,2025-10-27 15:58:00,2025-10-27 19:49:00,10/15/2025,Mira Bhatia,231,True,15,2025-10-27,0,0,3,225,93.481302774427,531
KL36CO7568,2025-10-27 01:30:00,2025-10-27 02:31:00,10/15/2025,Sneha Reddy,61,False,1,2025-10-27,0,0,0,1,88.9599514563107,516
TN76XV6238,2025-10-27 13:41:00,2025-10-27 14:03:00,10/15/2025,Pranav Sethi,22,False,13,2025-10-27,0,0,3,169,92.6036866359447,508
WB94WB0464,2025-10-27 04:00:00,2025-10-27 06:29:00,10/15/2025,Karan Kapoor,149,True,4,2025-10-27,0,0,0,16,87.0590277777778,523
WB15HD7960,2025-10-27 20:39:00,2025-10-27 22:35:00,10/15/2025,Pooja Mehta,116,False,20,2025-10-27,0,0,5,400,64.1733333333333,512
MH22RQ9836,2025-10-27 14:26:00,2025-10-27 20:02:00,10/15/2025,Ishita Rao,336,False,14,2025-10-27,0,0,3,196,92.063371356147,531
KA28RA9608,2025-10-27 07:04:00,2025-10-27 07:10:00,10/15/2025,Divya Iyer,6,False,7,2025-10-27,0,0,1,49,90.0012195121951,501
MH43OO3050,2025-10-27 15:22:00,2025-10-27 17:22:00,10/15/2025,Aditya Patel,120,True,15,2025-10-27,0,0,3,225,93.481302774427,502
GJ80ZR9732,2025-10-27 19:59:00,2025-10-27 23:10:00,10/15/2025,Aditya Patel,191,True,19,2025-10-27,0,0,4,361,79.3558926487748,502
WB50KL0627,2025-10-27 13:35:00,2025-10-27 14:32:00,10/15/2025,Rupali Sharma,57,True,13,2025-10-27,0,0,3,169,92.6036866359447,480
WB11YG6997,2025-10-27 20:49:00,2025-10-27 22:27:00,10/15/2025,Nikhil Bhatia,98,False,20,2025-10-27,0,0,5,400,64.1733333333333,467
TN25QC0364,2025-10-27 04:49:00,2025-10-27 06:21:00,10/15/2025,Sachin Yadav,92,False,4,2025-10-27,0,0,0,16,87.0590277777778,509
RJ89UT7266,2025-10-27 12:30:00,2025-10-27 13:51:00,10/15/2025,Aditya Patel,81,True,12,2025-10-27,0,0,3,144,88.5630461922597,502
GJ29GX7596,2025-10-27 06:20:00,2025-10-27 06:08:00,10/15/2025,Meera Nair,-12,True,6,2025-10-27,0,0,1,36,93.5439739413681,550
KA86GX0836,2025-10-27 19:59:00,2025-10-27 20:49:00,10/15/2025,Neha Sharma,50,False,19,2025-10-27,0,0,4,361,79.3558926487748,536
DL62TD8766,2025-10-27 02:44:00,2025-10-27 02:28:00,10/15/2025,Divya Iyer,-16,True,2,2025-10-27,0,0,0,4,90.0264367816092,501
DL46SX4558,2025-10-27 17:18:00,2025-10-27 18:47:00,10/15/2025,Tanvi Singh,89,True,17,2025-10-27,0,0,4,289,93.6626650660264,481
RJ02QY4010,2025-10-27 15:14:00,2025-10-27 21:26:00,10/15/2025,Neha Sharma,372,True,15,2025-10-27,0,0,3,225,93.481302774427,536
MH81FV2498,2025-10-27 13:35:00,2025-10-27 15:56:00,10/15/2025,Ananya Singh,141,True,13,2025-10-27,0,0,3,169,92.6036866359447,450
DL75RV1576,2025-10-27 08:05:00,2025-10-27 08:17:00,10/15/2025,Rakesh Rao,12,False,8,2025-10-27,0,0,1,64,87.4739393939394,500
MH49NO6919,2025-10-27 11:29:00,2025-10-27 13:13:00,10/15/2025,Siddharth Nair,104,True,11,2025-10-27,0,0,2,121,91.6714285714286,528
WB84PM4836,2025-10-27 10:38:00,2025-10-27 12:54:00,10/15/2025,Aditya Patel,136,True,10,2025-10-27,0,0,2,100,85.2860520094563,502
TN43CY3958,2025-10-27 08:14:00,2025-10-27 13:46:00,10/15/2025,Kavya Kulkarni,332,False,8,2025-10-27,0,0,1,64,87.4739393939394,511
KA48FZ0014,2025-10-27 14:16:00,2025-10-27 14:30:00,10/15/2025,Rupali Sharma,14,False,14,2025-10-27,0,0,3,196,92.063371356147,480
GJ30MI0338,2025-10-27 14:42:00,2025-10-27 15:28:00,10/15/2025,Sachin Yadav,46,False,14,2025-10-27,0,0,3,196,92.063371356147,509
KA66NK0804,2025-10-27 18:37:00,2025-10-27 20:35:00,10/15/2025,Krishna Rao,118,True,18,2025-10-27,0,0,4,324,86.5085784313726,539
DL17AP6908,2025-10-27 20:20:00,2025-10-27 21:28:00,10/15/2025,Krishna Rao,68,False,20,2025-10-27,0,0,5,400,64.1733333333333,539
DL91UK2467,2025-10-27 10:17:00,2025-10-27 13:28:00,10/15/2025,Divya Iyer,191,True,10,2025-10-27,0,0,2,100,85.2860520094563,501
TN89YL3236,2025-10-27 09:52:00,2025-10-27 12:39:00,10/15/2025,Kabir Mehta,167,True,9,2025-10-27,0,0,2,81,89.4622425629291,535
KL79BZ4689,2025-10-27 17:14:00,2025-10-27 21:59:00,10/15/2025,Meera Nair,285,False,17,2025-10-27,0,0,4,289,93.6626650660264,550
KA85YO3165,2025-10-27 06:07:00,2025-10-27 07:21:00,10/15/2025,Vikram Chatterjee,74,False,6,2025-10-27,0,0,1,36,93.5439739413681,508
GJ95EZ1866,2025-10-27 14:10:00,2025-10-27 15:23:00,10/15/2025,Deepa Joshi,73,True,14,2025-10-27,0,0,3,196,92.063371356147,505
KL82NK6585,2025-10-27 13:11:00,2025-10-27 14:12:00,10/15/2025,Aisha Khan,61,False,13,2025-10-27,0,0,3,169,92.6036866359447,512
TN42CX5096,2025-10-27 04:43:00,2025-10-27 05:45:00,10/15/2025,Rakesh Rao,62,False,4,2025-10-27,0,0,0,16,87.0590277777778,500
MH05RF1071,2025-10-27 22:06:00,2025-10-27 23:29:00,10/15/2025,Manish Iyer,83,False,22,2025-10-27,0,0,5,484,27.9203640500569,513
WB05HV5813,2025-10-27 10:34:00,2025-10-27 10:03:00,10/15/2025,Vikram Chatterjee,-31,False,10,2025-10-27,0,0,2,100,85.2860520094563,508
KA58TL4864,2025-10-27 20:23:00,2025-10-27 23:24:00,10/15/2025,Aarav Sharma,181,False,20,2025-10-27,0,0,5,400,64.1733333333333,470
KL61YP9050,2025-10-27 18:58:00,2025-10-27 20:48:00,10/15/2025,Sachin Yadav,110,False,18,2025-10-27,0,0,4,324,86.5085784313726,509
WB02LN2652,2025-10-27 05:26:00,2025-10-27 08:30:00,10/15/2025,Pooja Mehta,184,True,5,2025-10-27,0,0,0,25,85.6884480746791,512
UP06FL1270,2025-10-27 07:07:00,2025-10-27 07:42:00,10/15/2025,Kriti Verma,35,False,7,2025-10-27,0,0,1,49,90.0012195121951,471
WB59OA4416,2025-10-27 03:58:00,2025-10-27 05:07:00,10/15/2025,Deepa Joshi,69,False,3,2025-10-27,0,0,0,9,92.5401730531521,505
RJ17GK4788,2025-10-27 03:03:00,2025-10-27 03:09:00,10/15/2025,Shreya Desai,6,False,3,2025-10-27,0,0,0,9,92.5401730531521,501
TN76XH8565,2025-10-27 01:45:00,2025-10-27 03:55:00,10/15/2025,Simran Kaur,130,True,1,2025-10-27,0,0,0,1,88.9599514563107,496
KL02QE7869,2025-10-27 22:20:00,2025-10-27 22:34:00,10/15/2025,Neha Sharma,14,True,22,2025-10-27,0,0,5,484,27.9203640500569,536
GJ54YX9592,2025-10-27 10:50:00,2025-10-27 16:38:00,10/15/2025,Kavya Kulkarni,348,False,10,2025-10-27,0,0,2,100,85.2860520094563,511
KA08DP4441,2025-10-27 06:14:00,2025-10-27 09:37:00,10/15/2025,Sameer Kulkarni,203,True,6,2025-10-27,0,0,1,36,93.5439739413681,482
UP08LW9372,2025-10-27 20:39:00,2025-10-27 20:35:00,10/15/2025,Pooja Mehta,-4,False,20,2025-10-27,0,0,5,400,64.1733333333333,512
MH83JY7693,2025-10-27 13:09:00,2025-10-27 17:59:00,10/15/2025,Ritika Nair,290,False,13,2025-10-27,0,0,3,169,92.6036866359447,514
GJ28ZZ3781,2025-10-27 20:04:00,2025-10-27 21:29:00,10/15/2025,Rohan Singh,85,False,20,2025-10-27,0,0,5,400,64.1733333333333,468
WB48CB2798,2025-10-27 07:10:00,2025-10-27 07:47:00,10/15/2025,Aditya Patel,37,True,7,2025-10-27,0,0,1,49,90.0012195121951,502
UP47FJ3450,2025-10-27 10:57:00,2025-10-27 14:07:00,10/15/2025,Karan Kapoor,190,True,10,2025-10-27,0,0,2,100,85.2860520094563,523
GJ83HP7766,2025-10-27 13:34:00,2025-10-27 14:37:00,10/15/2025,Kavya Kulkarni,63,False,13,2025-10-27,0,0,3,169,92.6036866359447,511
DL06EH5844,2025-10-27 23:51:00,2025-10-27 23:42:00,10/15/2025,Ananya Singh,-9,False,23,2025-10-27,0,0,5,529,-1.83602771362587,450
GJ47JC6030,2025-10-27 11:24:00,2025-10-27 11:58:00,10/15/2025,Vikram Chatterjee,34,True,11,2025-10-27,0,0,2,121,91.6714285714286,508
RJ34HR7721,2025-10-27 16:14:00,2025-10-27 18:00:00,10/15/2025,Karan Kapoor,106,True,16,2025-10-27,0,0,3,256,86.6213942307692,523
RJ80AR6202,2025-10-27 02:53:00,2025-10-27 02:01:00,10/15/2025,Anirudh Reddy,-52,True,2,2025-10-27,0,0,0,4,90.0264367816092,479
UP82IG5406,2025-10-27 23:37:00,2025-10-27 23:35:00,10/15/2025,Ananya Singh,-2,True,23,2025-10-27,0,0,5,529,-1.83602771362587,450
WB77QR8975,2025-10-27 20:10:00,2025-10-27 20:19:00,10/15/2025,Vivaan Kumar,9,False,20,2025-10-27,0,0,5,400,64.1733333333333,498
UP48MH9097,2025-10-27 05:13:00,2025-10-27 05:34:00,10/15/2025,Sameer Kulkarni,21,False,5,2025-10-27,0,0,0,25,85.6884480746791,482
RJ10HI8777,2025-10-27 14:36:00,2025-10-27 16:25:00,10/15/2025,Meera Nair,109,False,14,2025-10-27,0,0,3,196,92.063371356147,550
TN20IL6698,2025-10-27 03:27:00,2025-10-27 03:55:00,10/15/2025,Anirudh Reddy,28,True,3,2025-10-27,0,0,0,9,92.5401730531521,479
WB05HN1168,2025-10-27 21:39:00,2025-10-27 22:45:00,10/15/2025,Sachin Yadav,66,True,21,2025-10-27,0,0,5,441,48.3002450980392,509
MH07EE4524,2025-10-27 13:01:00,2025-10-27 13:39:00,10/15/2025,Anirudh Reddy,38,True,13,2025-10-27,0,0,3,169,92.6036866359447,479
UP79OE5356,2025-10-27 18:25:00,2025-10-27 20:04:00,10/15/2025,Ankit Joshi,99,False,18,2025-10-27,0,0,4,324,86.5085784313726,546
DL78XZ3927,2025-10-27 08:40:00,2025-10-27 08:10:00,10/15/2025,Sana Kapoor,-30,True,8,2025-10-27,0,0,1,64,87.4739393939394,515
TN62GT3812,2025-10-27 17:06:00,2025-10-27 20:27:00,10/15/2025,Neha Sharma,201,False,17,2025-10-27,0,0,4,289,93.6626650660264,536
TN92GO0408,2025-10-27 09:04:00,2025-10-27 09:17:00,10/15/2025,Mira Bhatia,13,True,9,2025-10-27,0,0,2,81,89.4622425629291,531
WB16IL8264,2025-10-27 06:58:00,2025-10-27 08:03:00,10/15/2025,Deepa Joshi,65,False,6,2025-10-27,0,0,1,36,93.5439739413681,505
AP27UV3428,2025-10-27 10:47:00,2025-10-27 11:41:00,10/15/2025,Shreya Desai,54,True,10,2025-10-27,0,0,2,100,85.2860520094563,501
MH20QC8304,2025-10-27 09:57:00,2025-10-27 11:30:00,10/15/2025,Rupali Sharma,93,False,9,2025-10-27,0,0,2,81,89.4622425629291,480
DL78TV9538,2025-10-27 13:55:00,2025-10-27 17:27:00,10/15/2025,Mira Bhatia,212,True,13,2025-10-27,0,0,3,169,92.6036866359447,531
RJ77HK4804,2025-10-27 16:31:00,2025-10-27 16:07:00,10/15/2025,Divya Iyer,-24,True,16,2025-10-27,0,0,3,256,86.6213942307692,501
DL62SN6504,2025-10-27 21:20:00,2025-10-27 22:12:00,10/15/2025,Deepa Joshi,52,True,21,2025-10-27,0,0,5,441,48.3002450980392,505
UP44GY2139,2025-10-27 23:51:00,2025-10-27 23:48:00,10/15/2025,Ananya Singh,-3,True,23,2025-10-27,0,0,5,529,-1.83602771362587,450
GJ44RA2890,2025-10-27 18:09:00,2025-10-27 22:44:00,10/15/2025,Karan Kapoor,275,False,18,2025-10-27,0,0,4,324,86.5085784313726,523
TN13RB7758,2025-10-27 09:10:00,2025-10-27 11:54:00,10/15/2025,Mira Bhatia,164,True,9,2025-10-27,0,0,2,81,89.4622425629291,531
RJ03ND4693,2025-10-27 02:17:00,2025-10-27 03:43:00,10/15/2025,Aarav Sharma,86,True,2,2025-10-27,0,0,0,4,90.0264367816092,470
MH19CH2079,2025-10-27 13:28:00,2025-10-27 13:11:00,10/15/2025,Sameer Kulkarni,-17,False,13,2025-10-27,0,0,3,169,92.6036866359447,482
DL78XS1333,2025-10-27 01:10:00,2025-10-27 01:45:00,10/15/2025,Kriti Verma,35,True,1,2025-10-27,0,0,0,1,88.9599514563107,471
KL24LP6590,2025-10-27 10:45:00,2025-10-27 11:22:00,10/15/2025,Rohan Singh,37,False,10,2025-10-27,0,0,2,100,85.2860520094563,468
WB47OR2637,2025-10-27 07:51:00,2025-10-27 08:25:00,10/15/2025,Mira Bhatia,34,False,7,2025-10-27,0,0,1,49,90.0012195121951,531
